state,sex,age_band,year,metric,value,source,sheet
Australian Capital Territory,Female,15-17,2021,avg_wait_days,28.8,waiting_time_state_raw,
Australian Capital Territory,Female,15-17,2021,ed_on_time_pct,72.6,waiting_time_state_raw,
Australian Capital Territory,Female,15-17,2022,avg_wait_days,32.01,waiting_time_state_raw,
Australian Capital Territory,Female,15-17,2022,ed_on_time_pct,71.7,waiting_time_state_raw,
Australian Capital Territory,Female,15-17,2023,avg_wait_days,29.85,waiting_time_state_raw,
Australian Capital Territory,Female,15-17,2023,ed_on_time_pct,73.5,waiting_time_state_raw,
Australian Capital Territory,Female,15-17,2024,avg_wait_days,29.35,waiting_time_state_raw,
Australian Capital Territory,Female,15-17,2024,ed_on_time_pct,67.7,waiting_time_state_raw,
Australian Capital Territory,Female,18-21,2019,avg_wait_days,44.98,waiting_time_state_raw,
Australian Capital Territory,Female,18-21,2019,ed_on_time_pct,75.8,waiting_time_state_raw,
Australian Capital Territory,Female,18-21,2020,avg_wait_days,37.3,waiting_time_state_raw,
Australian Capital Territory,Female,18-21,2020,ed_on_time_pct,71.0,waiting_time_state_raw,
Australian Capital Territory,Female,18-21,2021,avg_wait_days,42.99,waiting_time_state_raw,
Australian Capital Territory,Female,18-21,2021,ed_on_time_pct,75.8,waiting_time_state_raw,
Australian Capital Territory,Female,18-21,2022,avg_wait_days,37.55,waiting_time_state_raw,
Australian Capital Territory,Female,18-21,2022,ed_on_time_pct,72.5,waiting_time_state_raw,
Australian Capital Territory,Female,18-21,2023,avg_wait_days,37.72,waiting_time_state_raw,
Australian Capital Territory,Female,18-21,2023,ed_on_time_pct,73.3,waiting_time_state_raw,
Australian Capital Territory,Female,18-21,2024,avg_wait_days,41.1,waiting_time_state_raw,
Australian Capital Territory,Female,18-21,2024,ed_on_time_pct,70.1,waiting_time_state_raw,
Australian Capital Territory,Female,22-24,2019,avg_wait_days,40.46,waiting_time_state_raw,
Australian Capital Territory,Female,22-24,2019,ed_on_time_pct,74.2,waiting_time_state_raw,
Australian Capital Territory,Female,22-24,2020,avg_wait_days,33.53,waiting_time_state_raw,
Australian Capital Territory,Female,22-24,2020,ed_on_time_pct,72.8,waiting_time_state_raw,
Australian Capital Territory,Female,22-24,2021,avg_wait_days,45.03,waiting_time_state_raw,
Australian Capital Territory,Female,22-24,2021,ed_on_time_pct,75.0,waiting_time_state_raw,
Australian Capital Territory,Female,22-24,2022,avg_wait_days,38.26,waiting_time_state_raw,
Australian Capital Territory,Female,22-24,2022,ed_on_time_pct,73.4,waiting_time_state_raw,
Australian Capital Territory,Female,22-24,2023,avg_wait_days,32.63,waiting_time_state_raw,
Australian Capital Territory,Female,22-24,2023,ed_on_time_pct,71.0,waiting_time_state_raw,
Australian Capital Territory,Female,22-24,2024,avg_wait_days,44.09,waiting_time_state_raw,
Australian Capital Territory,Female,22-24,2024,ed_on_time_pct,68.8,waiting_time_state_raw,
New South Wales,,,2019,fte,14.89,capacity_state_raw,Psychiatrists
New South Wales,,,2019,fte,52.83,capacity_state_raw,Psychologists
New South Wales,,,2019,fte,24.05,capacity_state_raw,Mental Health Nurses
New South Wales,,,2019,fte,19.67,capacity_state_raw,Social Workers
New South Wales,,,2020,fte,9.74,capacity_state_raw,Psychiatrists
New South Wales,,,2020,fte,41.19,capacity_state_raw,Psychologists
New South Wales,,,2020,fte,25.14,capacity_state_raw,Mental Health Nurses
New South Wales,,,2020,fte,20.58,capacity_state_raw,Social Workers
New South Wales,,,2021,fte,14.37,capacity_state_raw,Psychiatrists
New South Wales,,,2021,fte,40.15,capacity_state_raw,Psychologists
New South Wales,,,2021,fte,26.58,capacity_state_raw,Mental Health Nurses
New South Wales,,,2021,fte,25.77,capacity_state_raw,Social Workers
New South Wales,,,2022,fte,14.13,capacity_state_raw,Psychiatrists
New South Wales,,,2022,fte,40.64,capacity_state_raw,Psychologists
New South Wales,,,2022,fte,20.09,capacity_state_raw,Mental Health Nurses
New South Wales,,,2022,fte,17.41,capacity_state_raw,Social Workers
New South Wales,,,2023,fte,10.05,capacity_state_raw,Psychiatrists
New South Wales,,,2023,fte,54.41,capacity_state_raw,Psychologists
New South Wales,,,2023,fte,23.66,capacity_state_raw,Mental Health Nurses
New South Wales,,,2023,fte,25.65,capacity_state_raw,Social Workers
New South Wales,,,2024,fte,11.77,capacity_state_raw,Psychiatrists
New South Wales,,,2024,fte,45.67,capacity_state_raw,Psychologists
New South Wales,,,2024,fte,28.98,capacity_state_raw,Mental Health Nurses
New South Wales,,,2024,fte,28.84,capacity_state_raw,Social Workers
Victoria,,,2019,fte,10.38,capacity_state_raw,Psychiatrists
Victoria,,,2019,fte,55.39,capacity_state_raw,Psychologists
Victoria,,,2019,fte,24.43,capacity_state_raw,Mental Health Nurses
Victoria,,,2019,fte,17.06,capacity_state_raw,Social Workers
Victoria,,,2020,fte,13.97,capacity_state_raw,Psychiatrists
Victoria,,,2020,fte,44.05,capacity_state_raw,Psychologists
Victoria,,,2020,fte,22.39,capacity_state_raw,Mental Health Nurses
Victoria,,,2020,fte,28.52,capacity_state_raw,Social Workers
Victoria,,,2021,fte,15.07,capacity_state_raw,Psychiatrists
Victoria,,,2021,fte,39.17,capacity_state_raw,Psychologists
Victoria,,,2021,fte,26.87,capacity_state_raw,Mental Health Nurses
Victoria,,,2021,fte,17.79,capacity_state_raw,Social Workers
Victoria,,,2022,fte,16.32,capacity_state_raw,Psychiatrists
Victoria,,,2022,fte,53.78,capacity_state_raw,Psychologists
Victoria,,,2022,fte,26.72,capacity_state_raw,Mental Health Nurses
Victoria,,,2022,fte,18.15,capacity_state_raw,Social Workers
Victoria,,,2023,fte,11.02,capacity_state_raw,Psychiatrists
Victoria,,,2023,fte,52.88,capacity_state_raw,Psychologists
Victoria,,,2023,fte,24.01,capacity_state_raw,Mental Health Nurses
Victoria,,,2023,fte,28.24,capacity_state_raw,Social Workers
Victoria,,,2024,fte,12.63,capacity_state_raw,Psychiatrists
Victoria,,,2024,fte,50.44,capacity_state_raw,Psychologists
Victoria,,,2024,fte,21.03,capacity_state_raw,Mental Health Nurses
Victoria,,,2024,fte,24.82,capacity_state_raw,Social Workers
Queensland,,,2019,fte,17.09,capacity_state_raw,Psychiatrists
Queensland,,,2019,fte,46.09,capacity_state_raw,Psychologists
Queensland,,,2019,fte,29.23,capacity_state_raw,Mental Health Nurses
Queensland,,,2019,fte,20.27,capacity_state_raw,Social Workers
Queensland,,,2020,fte,16.89,capacity_state_raw,Psychiatrists
Queensland,,,2020,fte,53.44,capacity_state_raw,Psychologists
Queensland,,,2020,fte,21.1,capacity_state_raw,Mental Health Nurses
Queensland,,,2020,fte,28.28,capacity_state_raw,Social Workers
Queensland,,,2021,fte,17.19,capacity_state_raw,Psychiatrists
Queensland,,,2021,fte,44.42,capacity_state_raw,Psychologists
Queensland,,,2021,fte,21.35,capacity_state_raw,Mental Health Nurses
Queensland,,,2021,fte,22.07,capacity_state_raw,Social Workers
Queensland,,,2022,fte,14.75,capacity_state_raw,Psychiatrists
Queensland,,,2022,fte,67.26,capacity_state_raw,Psychologists
Queensland,,,2022,fte,31.68,capacity_state_raw,Mental Health Nurses
Queensland,,,2022,fte,23.37,capacity_state_raw,Social Workers
Queensland,,,2023,fte,11.44,capacity_state_raw,Psychiatrists
Queensland,,,2023,fte,58.47,capacity_state_raw,Psychologists
Queensland,,,2023,fte,28.3,capacity_state_raw,Mental Health Nurses
Queensland,,,2023,fte,22.67,capacity_state_raw,Social Workers
Queensland,,,2024,fte,15.9,capacity_state_raw,Psychiatrists
Queensland,,,2024,fte,70.35,capacity_state_raw,Psychologists
Queensland,,,2024,fte,22.79,capacity_state_raw,Mental Health Nurses
Queensland,,,2024,fte,24.01,capacity_state_raw,Social Workers
South Australia,,,2019,fte,17.47,capacity_state_raw,Psychiatrists
South Australia,,,2019,fte,46.29,capacity_state_raw,Psychologists
South Australia,,,2019,fte,22.22,capacity_state_raw,Mental Health Nurses
South Australia,,,2019,fte,21.77,capacity_state_raw,Social Workers
South Australia,,,2020,fte,17.16,capacity_state_raw,Psychiatrists
South Australia,,,2020,fte,46.14,capacity_state_raw,Psychologists
South Australia,,,2020,fte,22.05,capacity_state_raw,Mental Health Nurses
South Australia,,,2020,fte,28.14,capacity_state_raw,Social Workers
South Australia,,,2021,fte,17.41,capacity_state_raw,Psychiatrists
South Australia,,,2021,fte,64.98,capacity_state_raw,Psychologists
South Australia,,,2021,fte,27.22,capacity_state_raw,Mental Health Nurses
South Australia,,,2021,fte,32.48,capacity_state_raw,Social Workers
South Australia,,,2022,fte,12.88,capacity_state_raw,Psychiatrists
South Australia,,,2022,fte,56.79,capacity_state_raw,Psychologists
South Australia,,,2022,fte,26.73,capacity_state_raw,Mental Health Nurses
South Australia,,,2022,fte,27.93,capacity_state_raw,Social Workers
South Australia,,,2023,fte,13.41,capacity_state_raw,Psychiatrists
South Australia,,,2023,fte,48.92,capacity_state_raw,Psychologists
South Australia,,,2023,fte,36.06,capacity_state_raw,Mental Health Nurses
South Australia,,,2023,fte,24.98,capacity_state_raw,Social Workers
South Australia,,,2024,fte,16.08,capacity_state_raw,Psychiatrists
South Australia,,,2024,fte,72.85,capacity_state_raw,Psychologists
South Australia,,,2024,fte,26.57,capacity_state_raw,Mental Health Nurses
South Australia,,,2024,fte,26.26,capacity_state_raw,Social Workers
Western Australia,,,2019,fte,16.34,capacity_state_raw,Psychiatrists
Western Australia,,,2019,fte,46.57,capacity_state_raw,Psychologists
Western Australia,,,2019,fte,22.12,capacity_state_raw,Mental Health Nurses
Western Australia,,,2019,fte,29.56,capacity_state_raw,Social Workers
Western Australia,,,2020,fte,15.04,capacity_state_raw,Psychiatrists
Western Australia,,,2020,fte,47.62,capacity_state_raw,Psychologists
Western Australia,,,2020,fte,26.34,capacity_state_raw,Mental Health Nurses
Western Australia,,,2020,fte,30.86,capacity_state_raw,Social Workers
Western Australia,,,2021,fte,18.44,capacity_state_raw,Psychiatrists
Western Australia,,,2021,fte,61.37,capacity_state_raw,Psychologists
Western Australia,,,2021,fte,25.74,capacity_state_raw,Mental Health Nurses
Western Australia,,,2021,fte,33.41,capacity_state_raw,Social Workers
Western Australia,,,2022,fte,14.14,capacity_state_raw,Psychiatrists
Western Australia,,,2022,fte,70.08,capacity_state_raw,Psychologists
Western Australia,,,2022,fte,25.1,capacity_state_raw,Mental Health Nurses
Western Australia,,,2022,fte,35.28,capacity_state_raw,Social Workers
Western Australia,,,2023,fte,19.1,capacity_state_raw,Psychiatrists
Western Australia,,,2023,fte,63.04,capacity_state_raw,Psychologists
Western Australia,,,2023,fte,29.79,capacity_state_raw,Mental Health Nurses
Western Australia,,,2023,fte,30.47,capacity_state_raw,Social Workers
Western Australia,,,2024,fte,18.41,capacity_state_raw,Psychiatrists
Western Australia,,,2024,fte,65.75,capacity_state_raw,Psychologists
Western Australia,,,2024,fte,34.3,capacity_state_raw,Mental Health Nurses
Western Australia,,,2024,fte,23.67,capacity_state_raw,Social Workers
Tasmania,,,2019,fte,16.1,capacity_state_raw,Psychiatrists
Tasmania,,,2019,fte,70.98,capacity_state_raw,Psychologists
Tasmania,,,2019,fte,29.85,capacity_state_raw,Mental Health Nurses
Tasmania,,,2019,fte,36.32,capacity_state_raw,Social Workers
Tasmania,,,2020,fte,17.33,capacity_state_raw,Psychiatrists
Tasmania,,,2020,fte,57.86,capacity_state_raw,Psychologists
Tasmania,,,2020,fte,37.36,capacity_state_raw,Mental Health Nurses
Tasmania,,,2020,fte,28.66,capacity_state_raw,Social Workers
Tasmania,,,2021,fte,17.68,capacity_state_raw,Psychiatrists
Tasmania,,,2021,fte,69.38,capacity_state_raw,Psychologists
Tasmania,,,2021,fte,37.32,capacity_state_raw,Mental Health Nurses
Tasmania,,,2021,fte,25.85,capacity_state_raw,Social Workers
Tasmania,,,2022,fte,20.79,capacity_state_raw,Psychiatrists
Tasmania,,,2022,fte,68.12,capacity_state_raw,Psychologists
Tasmania,,,2022,fte,29.98,capacity_state_raw,Mental Health Nurses
Tasmania,,,2022,fte,28.13,capacity_state_raw,Social Workers
Tasmania,,,2023,fte,22.04,capacity_state_raw,Psychiatrists
Tasmania,,,2023,fte,81.49,capacity_state_raw,Psychologists
Tasmania,,,2023,fte,33.3,capacity_state_raw,Mental Health Nurses
Tasmania,,,2023,fte,28.69,capacity_state_raw,Social Workers
Tasmania,,,2024,fte,22.26,capacity_state_raw,Psychiatrists
Tasmania,,,2024,fte,51.18,capacity_state_raw,Psychologists
Tasmania,,,2024,fte,25.56,capacity_state_raw,Mental Health Nurses
Tasmania,,,2024,fte,31.29,capacity_state_raw,Social Workers
Northern Territory,,,2019,fte,18.53,capacity_state_raw,Psychiatrists
Northern Territory,,,2019,fte,50.17,capacity_state_raw,Psychologists
Northern Territory,,,2019,fte,27.47,capacity_state_raw,Mental Health Nurses
Northern Territory,,,2019,fte,24.65,capacity_state_raw,Social Workers
Northern Territory,,,2020,fte,15.75,capacity_state_raw,Psychiatrists
Northern Territory,,,2020,fte,56.8,capacity_state_raw,Psychologists
Northern Territory,,,2020,fte,26.8,capacity_state_raw,Mental Health Nurses
Northern Territory,,,2020,fte,25.66,capacity_state_raw,Social Workers
Northern Territory,,,2021,fte,17.07,capacity_state_raw,Psychiatrists
Northern Territory,,,2021,fte,55.7,capacity_state_raw,Psychologists
Northern Territory,,,2021,fte,38.01,capacity_state_raw,Mental Health Nurses
Northern Territory,,,2021,fte,30.37,capacity_state_raw,Social Workers
Northern Territory,,,2022,fte,14.94,capacity_state_raw,Psychiatrists
Northern Territory,,,2022,fte,74.54,capacity_state_raw,Psychologists
Northern Territory,,,2022,fte,38.76,capacity_state_raw,Mental Health Nurses
Northern Territory,,,2022,fte,30.07,capacity_state_raw,Social Workers
Northern Territory,,,2023,fte,14.1,capacity_state_raw,Psychiatrists
Northern Territory,,,2023,fte,75.47,capacity_state_raw,Psychologists
Northern Territory,,,2023,fte,38.68,capacity_state_raw,Mental Health Nurses
Northern Territory,,,2023,fte,39.14,capacity_state_raw,Social Workers
Northern Territory,,,2024,fte,20.98,capacity_state_raw,Psychiatrists
Northern Territory,,,2024,fte,74.54,capacity_state_raw,Psychologists
Northern Territory,,,2024,fte,32.03,capacity_state_raw,Mental Health Nurses
Northern Territory,,,2024,fte,28.93,capacity_state_raw,Social Workers
Australian Capital Territory,,,2019,fte,14.65,capacity_state_raw,Psychiatrists
Australian Capital Territory,,,2019,fte,81.41,capacity_state_raw,Psychologists
Australian Capital Territory,,,2019,fte,35.35,capacity_state_raw,Mental Health Nurses
Australian Capital Territory,,,2019,fte,29.29,capacity_state_raw,Social Workers
Australian Capital Territory,,,2020,fte,15.4,capacity_state_raw,Psychiatrists
Australian Capital Territory,,,2020,fte,63.58,capacity_state_raw,Psychologists
Australian Capital Territory,,,2020,fte,39.24,capacity_state_raw,Mental Health Nurses
Australian Capital Territory,,,2020,fte,28.46,capacity_state_raw,Social Workers
Australian Capital Territory,,,2021,fte,14.9,capacity_state_raw,Psychiatrists
Australian Capital Territory,,,2021,fte,67.68,capacity_state_raw,Psychologists
Australian Capital Territory,,,2021,fte,32.31,capacity_state_raw,Mental Health Nurses
Australian Capital Territory,,,2021,fte,36.91,capacity_state_raw,Social Workers
Australian Capital Territory,,,2022,fte,19.98,capacity_state_raw,Psychiatrists
Australian Capital Territory,,,2022,fte,71.91,capacity_state_raw,Psychologists
Australian Capital Territory,,,2022,fte,44.12,capacity_state_raw,Mental Health Nurses
Australian Capital Territory,,,2022,fte,39.87,capacity_state_raw,Social Workers
Australian Capital Territory,,,2023,fte,16.02,capacity_state_raw,Psychiatrists
Australian Capital Territory,,,2023,fte,64.52,capacity_state_raw,Psychologists
Australian Capital Territory,,,2023,fte,34.63,capacity_state_raw,Mental Health Nurses
Australian Capital Territory,,,2023,fte,27.06,capacity_state_raw,Social Workers
Australian Capital Territory,,,2024,fte,22.49,capacity_state_raw,Psychiatrists
Australian Capital Territory,,,2024,fte,84.72,capacity_state_raw,Psychologists
Australian Capital Territory,,,2024,fte,32.73,capacity_state_raw,Mental Health Nurses
Australian Capital Territory,,,2024,fte,41.93,capacity_state_raw,Social Workers
New South Wales,Male,5-11 (Primary),2019,consultations_per_1k,264.09,consultations_access_raw,
New South Wales,Male,5-11 (Primary),2020,consultations_per_1k,243.94,consultations_access_raw,
New South Wales,Male,5-11 (Primary),2021,consultations_per_1k,281.91,consultations_access_raw,
New South Wales,Male,5-11 (Primary),2022,consultations_per_1k,292.39,consultations_access_raw,
New South Wales,Male,5-11 (Primary),2023,consultations_per_1k,302.54,consultations_access_raw,
New South Wales,Male,5-11 (Primary),2024,consultations_per_1k,331.01,consultations_access_raw,
New South Wales,Male,12-14,2019,consultations_per_1k,303.51,consultations_access_raw,
New South Wales,Male,12-14,2020,consultations_per_1k,268.82,consultations_access_raw,
New South Wales,Male,12-14,2021,consultations_per_1k,276.23,consultations_access_raw,
New South Wales,Male,12-14,2022,consultations_per_1k,246.83,consultations_access_raw,
New South Wales,Male,12-14,2023,consultations_per_1k,286.72,consultations_access_raw,
New South Wales,Male,12-14,2024,consultations_per_1k,270.94,consultations_access_raw,
New South Wales,Male,15-17,2019,consultations_per_1k,248.09,consultations_access_raw,
New South Wales,Male,15-17,2020,consultations_per_1k,313.1,consultations_access_raw,
New South Wales,Male,15-17,2021,consultations_per_1k,250.11,consultations_access_raw,
New South Wales,Male,15-17,2022,consultations_per_1k,264.84,consultations_access_raw,
New South Wales,Male,15-17,2023,consultations_per_1k,318.99,consultations_access_raw,
New South Wales,Male,15-17,2024,consultations_per_1k,316.25,consultations_access_raw,
New South Wales,Male,18-21,2019,consultations_per_1k,283.83,consultations_access_raw,
New South Wales,Male,18-21,2020,consultations_per_1k,323.31,consultations_access_raw,
New South Wales,Male,18-21,2021,consultations_per_1k,278.27,consultations_access_raw,
New South Wales,Male,18-21,2022,consultations_per_1k,280.89,consultations_access_raw,
New South Wales,Male,18-21,2023,consultations_per_1k,315.29,consultations_access_raw,
New South Wales,Male,18-21,2024,consultations_per_1k,282.24,consultations_access_raw,
New South Wales,Male,22-24,2019,consultations_per_1k,317.02,consultations_access_raw,
New South Wales,Male,22-24,2020,consultations_per_1k,345.93,consultations_access_raw,
New South Wales,Male,22-24,2021,consultations_per_1k,341.15,consultations_access_raw,
New South Wales,Male,22-24,2022,consultations_per_1k,354.37,consultations_access_raw,
New South Wales,Male,22-24,2023,consultations_per_1k,282.49,consultations_access_raw,
New South Wales,Male,22-24,2024,consultations_per_1k,322.48,consultations_access_raw,
New South Wales,Female,5-11 (Primary),2019,consultations_per_1k,291.43,consultations_access_raw,
New South Wales,Female,5-11 (Primary),2020,consultations_per_1k,293.24,consultations_access_raw,
New South Wales,Female,5-11 (Primary),2021,consultations_per_1k,279.65,consultations_access_raw,
New South Wales,Female,5-11 (Primary),2022,consultations_per_1k,290.88,consultations_access_raw,
New South Wales,Female,5-11 (Primary),2023,consultations_per_1k,264.06,consultations_access_raw,
